"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Indoor Cycling","Bike","","","","2024-01-25","","12443.2900390625","","","","","1.26256310939789","2.73799991607666","","57","","109","169","","","0.634765521974507","56.68","5","15","5","6","1","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2024-01-26","","975","","","","","0.374390835232205","0.722757598220904","","22","","134","156","","","0.904246671681202","27.68","15","5","0","0","0","0","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-31","","13241.16015625","165","283","308.813","","0.529235243797302","7.06195208333333","","45","","132","149","","","0.549521283113762","15.45","10","17","0","0","0","0","0","","","","18","13","0","0","0","0","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-31","","13240.5703125","187","544","333.457","","0.49524861574173","7.42600690549635","","48","","154","177","","","0.65934862811887","21.14","1","8","12","10","2","2","1","","","","14","11","3","2","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-01-31","","23364.830078125","","","","","1.16659450531006","5.56300020217896","","46","","140","177","","","0.733142307853344","69.74","13","27","13","10","2","2","1","","","","","","","","","","","","","","",""
"easy effort spin","Bike","Main Set: -45 minutes in Zone 1","0.75","","2024-02-13","","13234.8701171875","209","428","343.773","","0.456535279750824","8.05040761386101","","64","","158","172","","","0.70454308649813","22.23","0","1","5","12","6","4","0","","","","6","13","7","1","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-02-13","","16780.580078125","","","","","0.750296115875244","6.21299982070923","","62","","146","172","","","0.791136876298319","51.67","15","3","6","12","6","4","0","","","","","","","","","","","","","","",""
"Run Test","Run","Run Test! Warm up for 20 minutes in zone 1-2 then do: 20 minutes at a 5K or zone 3 effort 10 minutes easy zone 1-2 cool down","0.833333333333333","","2024-02-14","Warm up REALLY well before this test...I want you to be sweating before you start the test interval! Make sure you lap your watch or start your treadmill over so you have accurate and isolated data to calculate your run zones. The test interval should be done like you're racing a 5K...as fast as you can without slowing down or stopping! We then take your average pace for the test interval to calculate your run zones.","8900","","","","","1.00249886512756","2.46600008010864","","137","","150","174","","","0.986400032043457","108.06","3","32","16","7","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2024-02-14","","1250","","","","","0.487423335181342","0.712250712250712","","23","","136","156","","","0.890453424057551","34.41","9","16","0","0","0","0","0","","","","","","","","","","","","","","",""
"Bike Test","Bike","Warm Up: -5 minutes zone 1 -10 minutes zone 2 -4 x :30 second sprints at Zone 4 with 1 minute of recovery in zone 1 in between intervals -4 minutes zone 2 Main Set: perform a 20 or 30-minute time trial going as hard as you can maintain for that entire duration (This should be done on a level course or on a trainer). Cool Down: 5 minutes zone 1","1","","2024-02-16","Use this workout to set or re confirm your zones. When setting your zones we share with the 80/20 calculator, so that is the calculator you will use inside of TrainingPeaks. The 80/20 calculator is based off of a 30 minute test, so doing a 30 minute test is going to be more accurate. If going off of watts plug in your average 30 minute power to calculate your bike power zones. A 20 minute test is still good to go off of, but if performing a 20 minute power test times your average 20 minute power by .95 to get your number to plug into the calculator. You can choose to go for 20 or 30 minutes. This is an all out effort. If going off of heart rate, take your highest 20 minute average heart rate and plug it into the 80/20 cycling heart rate calculator to set up your cycling heart rate zones.","13235.400390625","179","336","318.597","","0.494169443845749","7.43979785869871","","59","","144","176","","","0.613092169747738","18.27","3","16","11","1","0","0","1","","","","14","14","1","1","0","0","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-02-16","","8669.4296875","149","322","210.224","","0.391999989748001","6.13982272485836","","51","","146","163","","","0.502375039330292","9.71","2","14","7","2","0","0","0","","","","19","4","0","0","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-02-16","","0","","","","","0.922953069210052","0","","","","146","176","","","0.764975771696035","59.72","5","32","17","2","0","1","1","","","","","","","","","","","","","","",""
"Zone 4 Pyramid Run","Run","Warm up in zone 1-2 for 20 minutes then do: 1 minutes in zone 4 on 2 minutes easy recovery in-between 2 minutes in zone 4 on 2 minutes recovery in-between 3 minutes in zone 4 on 2 minutes recovery in-between 2 minutes zone 4 on 2 minutes recovery in-between 1 minutes in zone 4 on 2 minutes easy recovery in-between cool down for 10 minutes in zone 1-2","0.833333333333333","","2024-02-20","","7278.97021484375","","","","","1.28145754337311","1.57799994945526","","98","","133","179","","","0.631199979782105","56.92","11","33","3","4","1","1","0","","","","","","","","","","","","","","",""
"Easy mixed Effort spin","Bike","45 minutes in Zones 1-2","0.75","","2024-02-20","Choose to do this in Zone 1 or 2 based off of how you're feeling but don't go above zone 2","13234.4501953125","168","408","315.239","","0.52123886346817","7.05085252813665","","54","","","","","","0.56546735626344","16.39","","","","","","","","","","","16","15","0","0","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-02-20","","11946.9296875","","","","","0.764548599720001","4.34100008010864","","53","","137","161","","","0.698407797277835","41.03","10","30","4","1","0","0","0","","","","","","","","","","","","","","",""
"Base Building steady effort","Bike","Warm Up: -10 minutes Zone 1 Main Set: -60 minutes Zone 2 Cool Down: -5 minutes Zone 1","1.25","","2024-02-21","","0","","","","","1.17375159263611","0","","","","138","164","","","0.705420772231515","64.96","17","39","10","1","0","0","0","","","","","","","","","","","","","","",""
"Vo2 step up intervals","Bike","Warm Up: -10 minutes Zone 1 -10 minutes low Zone 2 -10 minutes high zone 2 Main Set: -7 x 1 minute sprints done as :30 seconds in Zone 4, :30 seconds in Zone 5 with 2 minutes of recovery in Zone 1 in between intervals Cool Down: -9 minutes Zone 1","1","","2024-02-23","These intervals start in Zone 4 and end in Zone 5. A interval set that mixes up the interval efforts.","13233.330078125","180","379","329.588","","0.50922304391861","7.21949267764594","","50","","136","159","","","0.610454882974004","18.65","6","19","4","1","0","0","0","","","","14","13","2","0","0","0","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-02-23","","38290.08984375","153","491","644.11","","1.17798244953156","9.07348100562796","","52","","138","164","","","0.53341301837162","33.22","16","39","12","2","0","0","0","","","","56","12","1","1","1","0","","","","","",""
"Cycling","Bike","","","","2024-02-23","","0","","","","","1.00580418109894","0","","","","135","173","","","0.69669662001881","54.09","20","23","6","4","2","2","0","","","","","","","","","","","","","","",""
"Easy mixed Effort spin","Bike","45 minutes in Zones 1-2","0.75","","2024-02-27","Choose to do this in Zone 1 or 2 based off of how you're feeling but don't go above zone 2","13238.8603515625","151","547","225.685","","0.414471089839935","8.89110836236568","","49","","137","173","","","0.649032817332129","17.1","11","4","3","3","2","2","0","","","","20","2","1","1","0","1","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-02-27","","13233.4697265625","160","323","312.379","","0.542861104011536","6.76903822330563","","49","","130","150","","","0.551177087354178","16.27","16","16","0","0","0","0","0","","","","18","13","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2024-02-27","","16634.259765625","","","","","0.820034980773926","5.63500022888184","","50","","130","150","","","0.639713735480322","36.99","24","24","0","0","0","0","0","","","","","","","","","","","","","","",""
"Base Building steady effort","Bike","Warm Up: -10 minutes Zone 1 Main Set: -60 minutes Zone 2 Cool Down: -5 minutes Zone 1","1.25","","2024-02-28","","24310.759765625","131","274","463.438","","0.980741083621979","6.88495037259275","","54","","138","152","","","0.438260598432381","18.7","13","47","0","0","0","0","0","","","","56","3","0","0","0","0","","","","","",""
"Zone 4 Pyramid Run","Run","Warm up in zone 1-2 for 20 minutes then do: 1 minutes in zone 4 on 2 minutes easy recovery in-between 2 minutes in zone 4 on 2 minutes recovery in-between 3 minutes in zone 4 on 2 minutes recovery in-between 2 minutes zone 4 on 2 minutes recovery in-between 1 minutes in zone 4 on 2 minutes easy recovery in-between cool down for 10 minutes in zone 1-2","0.833333333333333","","2024-02-28","","7152.240234375","","","","","0.836312770843506","2.37599992752075","","143","","147","172","","","0.992087276566156","90.79","10","27","12","2","0","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2024-02-28","","23134.4609375","","","","","1.05008447170258","6.11999988555908","","53","","137","152","","","0.677148969855993","53.4","16","48","0","0","0","0","0","","","","","","","","","","","","","","",""
"Vo2 step up intervals","Bike","Warm Up: -10 minutes Zone 1 -10 minutes low Zone 2 -10 minutes high zone 2 Main Set: -7 x 1 minute sprints done as :30 seconds in Zone 4, :30 seconds in Zone 5 with 2 minutes of recovery in Zone 1 in between intervals Cool Down: -9 minutes Zone 1","1","","2024-02-29","These intervals start in Zone 4 and end in Zone 5. A interval set that mixes up the interval efforts.","23161.140625","","","","","1.00163972377777","6.4229998588562","","47","","139","169","","","0.709881796428654","55.92","16","31","7","4","1","0","0","","","","","","","","","","","","","","",""
"Zone 1 Run","Run","40 minutes in zone 1","0.666666666666667","","2024-03-01","Nice and easy run!","6080.080078125","","","","","0.769614458084106","2.19400000572205","","131","","142","152","","","0.877600002288818","65.22","2","39","0","0","0","0","0","","","","","","","","","","","","","","",""
"Muscular Endurance broken intervals","Bike","Warm Up: -5 minutes Zone 1 10 minutes Zone 2 Main Set: -4 x 6 minutes done as 2 minutes in Zone 3, 1 minute in Zone 4, 2 minutes in Zone 3, 1 minute in Zone 4 with 3 minutes of recovery in Zone 1 in between interval sets -30 minutes Zone 2 Cool Down: -9 minutes Zone 1","1.5","","2024-03-02","These are zone 3 efforts broken up with zone 4 sprints to increase speed while working on muscular endurance.","32011.009765625","146","495","523.591","","1.00920331478119","8.92417333861862","","50","","139","169","","","0.548226095851874","29.86","16","31","8","4","1","0","0","","","","48","9","2","1","0","1","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-03-02","","13235.23046875","168","371","319.538","","0.526583611965179","6.9842904848285","","50","","132","151","","","0.569365707373828","16.85","14","16","0","0","0","0","0","","","","15","15","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2024-03-02","","14095.669921875","","","","","0.734214127063751","5.33300018310547","","44","","128","151","","","0.641132660499117","33.17","21","15","0","0","0","0","0","","","","","","","","","","","","","","",""
"Long Zone 2 Run","Run","Warm Up: 5 minutes in zone 1 Main Set: 50 minutes in zone 2 Cool Down: 5 minutes in zone 1","1","","2024-03-03",".","8593.4599609375","","","","","1.38964354991913","1.71800005435944","","100","","132","157","","","0.895181045596485","124.36","5","54","2","0","0","0","0","","","","","","","","","","","","","","",""
